90710      ;"Паркінг 0908-22B з транспортом муз.світ.кор.38,5*5*29,5 /36/";0908-22B;0;10923      ;"ПАРКІНГИ";17.5;%;6.400;USD;63.0;;91.0;41.0;0.2;18.0;36;уп.;d:\foto\90710.jpg;3;"";;1
90716      ;"Паркінг 0908-32A з метал.транспортом(3 машинки + 1 вертоліт) муз.світ.кор.45,5*6*31 /24/";0908-32A;0;10923      ;"ПАРКІНГИ";17.5;%;8.950;USD;76.0;;64.0;46.0;0.2;19.8;24;уп.;d:\foto\90716.jpg;1;"";;1
90714      ;"Паркінг 0908-38B з метал.транспортом (2 машинки + 1 вертоліт)  кор.57,5*8,2*34,5 /12/";0908-38B;0;10923      ;"ПАРКІНГИ";17.5;%;12.550;USD;58.0;;72.5;49.0;0.2;15.4;12;уп.;d:\foto\90714.jpg;1;"";;1
90694      ;"Паркінг 5A-3 з метал.машинками (3шт.) світ.кор.40*8,5*29,5 /24/";5A-3;0;10923      ;"ПАРКІНГИ";17.5;%;10.050;USD;93.0;;77.0;44.0;0.3;23.0;24;уп.;d:\foto\90694.jpg;1;"";;1
88284      ;"Паркінг 660-A104 СТО з метал.машинками та килимком кор.40,5*8*26,5 /30/";660-A104;0;10923      ;"ПАРКІНГИ";17.5;%;6.950;USD;84.0;;87.0;43.0;0.3;18.7;30;уп.;d:\foto\88284.jpg;3;"";;1
92116      ;"Паркінг 660-A295-297 з метал.машинкою (2шт.;1-змінює колір) і літаком муз.світ.3в.кор.68*8,5*39 /12/";660-A295/-A296/-A297;0;10923      ;"ПАРКІНГИ";17.5;%;15.650;USD;72.5;;112.5;42.5;0.3;18.8;12;уп.;d:\foto\92116.jpg;1;"";;1
82333      ;"Паркінг 6688-288 з метал.машинками (4шт.) кор.26*22*22,2 /24/";6688-288;0;10923      ;"ПАРКІНГИ";17.5;%;9.750;USD;82.0;;48.0;96.0;0.4;22.0;24;уп.;d:\foto\82333.jpg;2;"";;
90745      ;"Паркінг 8024P 2в1 СТО чемодан 42*16*19,5 /16/";8024P;0;10923      ;"ПАРКІНГИ";17.5;%;12.350;USD;85.5;;79.0;33.0;0.2;15.9;16;уп.;d:\foto\90745.jpg;1;"";;1
90553      ;"Паркінг 928 гараж з машинками (2шт.) 2кол.кор.18*12*14 /96/";928;0;10923      ;"ПАРКІНГИ";17.5;%;3.150;USD;80.0;;79.0;57.0;0.4;20.0;96;уп.;d:\foto\90553.jpg;1;"";1;1
88384      ;"Паркінг 9977-31 з машинкою,аксес.та піском (світлофор: муз.світ.) кор.33*6,5*26 /36/";9977-31;0;10923      ;"ПАРКІНГИ";17.5;%;8.450;USD;82.0;;85.0;37.0;0.3;38.0;36;уп.;d:\foto\88384.jpg;1;"";;1
88385      ;"Паркінг 9977-32 з машинкою,аксес.та піском (світлофор: муз.світ.) кор.44*9,5*36 /24/";9977-32;0;10923      ;"ПАРКІНГИ";17.5;%;13.350;USD;92.0;;79.0;61.0;0.4;36.0;24;уп.;d:\foto\88385.jpg;1;"";;1
92514      ;"Паркінг Hot Wheels FRH28 Надзвичайні пригоди у місті з метал.машинкою 4в.кор.42*7,5*21 /32/";FRH28;0;10923      ;"ПАРКІНГИ";17.5;%;22.650;USD;42.0;;86.0;51.0;0.2;14.5;32;уп.;d:\foto\92514.jpg;1;"";;1
88890      ;"Паркінг P884-A з транспортом (8шт.) кор.60*8,5*41 /12/";P884-A;0;10923      ;"ПАРКІНГИ";17.5;%;17.200;USD;107.0;;41.5;62.0;0.3;17.0;12;уп.;d:\foto\88890.jpg;1;"";;1
90056      ;"Паркінг QL902 будівельний майданчик з технікою кор.44*18*35,5 /8/";QL902;0;10923      ;"ПАРКІНГИ";17.5;%;22.100;USD;76.5;;78.0;47.5;0.3;13.0;8;уп.;d:\foto\90056.jpg;1;"";;1
91760      ;"Трейлер-паркінг 95577-24 метал.з машинками (4шт.) батар.муз.світ.кор.57,5*16,5*22 /8/";95577-24;0;10923      ;"ПАРКІНГИ";17.5;%;20.650;USD;62.0;;37.0;95.0;0.2;14.6;8;уп.;d:\foto\91760.jpg;1;"Збирається в зручну для зберігання машинку-чемодан.";;1
10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";;1;10982      ;"ТРАНСПОРТ";0;%;0;;;;;;;;0;;d:\foto\10922.jpg;0;"";;
85435      ;"RUS Легкова PLAY SMART 7835 ''Расти малыш'' поліція батар.муз.світ.їздить від дотику кор.19*11 /24/";7835;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;7.950;USD;64.0;;43.5;40.0;0.1;8.6;24;уп.;d:\foto\85435.jpg;1;"";;1
88833      ;"RUS Легкова ZYA-A2689-1 ''Автомаркет'' поліція батар.муз.світ.їздить від дотику кор.24*11*12 /60/";ZYA-A2689-1;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;4.050;USD;58.0;;48.5;76.0;0.2;14.6;60;уп.;d:\foto\88833.jpg;1;"";;1
86582      ;"RUS Легкова ZYB-B3421-1/-2 ''Авто тюнинг'' інерц.муз.світ.2в.кор.24,5*8*11,5 /12/";ZYB-B3421-1/-2;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;10.400;USD;58.0;;36.0;52.0;0.1;7.4;12;уп.;d:\foto\86582.jpg;1;"";;1
15156      ;"RUS Стройка 2019D/475386R батар.рус.муз.свет.3цв.кор.13*7,5*8 /120/";2019D;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;2.360;USD;56.5;;55.0;43.0;0.1;19.0;120;уп.;d:\foto\15156.jpg;2;"";;
89289      ;"UKR Паровоз UKA-A0136 ''Веселі пригоди'' батар.муз.свет.дим.кор.19,5*10*14,5 /72/";UKA-A0136;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;5.850;USD;81.0;;36.0;93.0;0.3;27.6;72;уп.;d:\foto\89289.jpg;3;"Дитячий паровозик ‘’Веселі пригоди’’. Зі справжньою водяною парою, дитячою  пісенькою та LED підсвічуванням. Рух у різні сторони.";1;1
89288      ;"UKR Паровоз UKA-A0137 ''Веселі пригоди'' батар.муз.світ.дим.кор.19,5*11,5*14,5 /72/";UKA-A0137;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;5.280;USD;82.0;;32.0;93.0;0.2;23.6;72;уп.;d:\foto\89288.jpg;1;"Дитячий паровозик ‘’Веселі пригоди’’. Зі справжньою водяною парою, дитячою  пісенькою та LED підсвічуванням. Рух у різні сторони.";1;1
90185      ;"Джип 3699-RA2 пікап муз.світ.3кол.кор.24,8*13,3*13,8 /24/";3699-RA2;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;6.650;USD;83.0;;27.0;62.0;0.1;11.4;24;уп.;d:\foto\90185.jpg;1;"";;1
90815      ;"Джип twist GC169-134 батар.муз.світ.2кол.кор.21*8*11 /72/";GC169-134;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;2.370;USD;65.0;;43.0;43.0;0.1;3.6;72;уп.;d:\foto\90815.jpg;1;"";1;1
90560      ;"Джип військ. HW-M3 хамер батар.муз.світ.відштовхується від перешкод 2кол.кор.34*18*18 /24/";HW-M3;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;8.150;USD;68.0;;74.0;55.0;0.3;18.0;24;уп.;d:\foto\90560.jpg;1;"";;1
88576      ;"Легкова 12033 батар.муз.світ.2кол.кор.31*14*14 /18/";12033;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;9.180;USD;63.5;;43.5;43.5;0.1;11.4;18;уп.;d:\foto\88576.jpg;1;"";;1
86596      ;"Легкова A2211-22 push&go зі світлофором і ''лежачим поліцейським'' батар.муз.світ.кор.31*13*16 /36/";A2211-22;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;7.150;USD;83.0;;34.0;103.0;0.3;16.0;36;уп.;d:\foto\86596.jpg;1;"";;1
78191      ;"Легкова S618 в кулі світ.USB.кор.16,5*4,7*10,6 /144/";S618;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;3.900;USD;62.0;;47.0;53.0;0.2;25.5;144;уп.;d:\foto\78191.jpg;1;"Іграшка може бути використана, як: електричний спінер; оригінальний брелок; машинка з неймовірними трюками; машинка в кулі.
Іграшка розганяється на рівній поверхні до 25 км/год.
Унікальна світлодіодне підсвічування забезпечує захоплюючу гру в темний час доби.
Комплект складається з:пластикової розбірної кулі; машинки; USB-кабелю; шнурка для брелока.";;1
31282      ;"Легковая Тачки 656-351/352 "Planes" батар.2в..кор.25*12*26 /36/";656-351/352;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;5.730;USD;82.0;;107.0;39.0;0.3;16.0;36;уп.;d:\foto\31282.jpg;2;"";;
90364      ;"Паровоз 258 батар.муз.світ.дим.кор.31,2*10,4*16,7 /18/";258;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;7.100;USD;62.0;;51.0;32.0;0.1;7.5;18;уп.;d:\foto\90364.jpg;1;"";;1
90551      ;"Паровоз 788-11 батар.3кол.лист 18*12 /180/";788-11;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;1.550;USD;59.0;;48.0;25.0;0.1;10.2;180;уп.;d:\foto\90551.jpg;1;"";;1
36265      ;"Перевертыш легковая 3301-1/2/3/4 "Ben10"/"Тачки" батар.кор.12*9*9 /240/";3301-1/2/3/4;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;1.020;USD;73.0;;92.0;38.0;0.3;30.0;240;уп.;d:\foto\36265.jpg;2;"";;
30288      ;"Перевертыш танк 808-A батар.муз.кор.19*9*9 /240/";808-A;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;1.160;USD;80.0;;41.0;99.0;0.3;33.0;240;уп.;d:\foto\30288.jpg;2;"";;
36275      ;"Перевертыш танк 9915 батар.кор.18,5*12,5*13 /72/";9915;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;2.670;USD;78.0;;82.0;39.0;0.2;23.5;72;уп.;d:\foto\36275.jpg;5;"";;1
17620      ;"Перевертыш Тачки 1101 батар.3в.кор.14*11*9 /180/";1101;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;1.400;USD;90.0;;96.0;36.0;0.3;26.0;180;уп.;d:\foto\17620.jpg;2;"";;
30578      ;"Перевертыш Тачки 992A батар.свет.кор.11*10*9 /192/";992A;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;1.030;USD;72.0;;83.0;38.0;0.2;24.0;192;уп.;d:\foto\30578.jpg;2;"";;
08448      ;"Потяг 757P батар.муз.пласт.75*8,5*7,5 /24/";757P;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;6.250;USD;51.0;;45.0;76.0;0.2;14.0;24;уп.;d:\foto\08448.jpg;1;"Колір може відрізнятися.";;1
05434      ;"Самолет 5368 батар.муз.кор.25*22 /24/";5368;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;4.160;USD;78.0;;46.0;68.0;0.2;18.0;24;уп.;d:\foto\05434.jpg;5;"";;1
89081      ;"Танк 9055A батар.муз.світ.2кол.кул.23*9*9 /144/";9055A;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;1.980;USD;92.0;;38.0;81.0;0.3;25.5;144;уп.;d:\foto\89081.jpg;1;"";1;1
88333      ;"Транспорт 31502ABC спецслужби батар.муз.світ.їздить від дотику 3в.кор.19,5*10,5*17 /48/";31502ABC;0;10922      ;"ТРАНСПОРТ, ТEХНІКА НА БАТАРЕЙЦІ";17.5;%;4.300;USD;68.0;;84.0;36.0;0.2;17.0;48;уп.;d:\foto\88333.jpg;2;"";;
18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";;1;10982      ;"ТРАНСПОРТ";0;%;0;;;;;;;;0;;d:\foto\18792.jpg;0;"";;
10827      ;"RUS Автобус PLAY SMART 9098-A пожежна охорона інерц.муз.світ.відкр.дв.кор.21,5*11*11,5 /24/";9098-A;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;4.950;USD;50.0;;37.0;56.0;0.1;9.2;24;уп.;d:\foto\10827.jpg;2;"";;
10829      ;"RUS Автобус PLAY SMART 9098-C швидка допомога інерц.муз.світ.відкр.дв.кор.24*11*12 /24/";9098-C;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;4.950;USD;50.0;;37.0;56.0;0.1;9.2;24;уп.;d:\foto\10829.jpg;3;"";;1
13283      ;"RUS Автобус PLAY SMART 9124-E такси инерц.муз.свет.кор.40*18*18,5 /12/";9124-E;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;11.150;USD;59.0;;78.0;43.0;0.2;13.0;12;уп.;d:\foto\13283.jpg;2;"";;
92527      ;"RUS Автобус PLAY SMART 9124-F швидка допомога інерц.муз.світ.відкр.дв.кор.40*18,5*18 /6/";9124-F;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;13.200;USD;57.0;;42.0;37.0;0.1;6.0;6;уп.;d:\foto\92527.jpg;1;"";;1
50861      ;"RUS Автобус PLAY SMART 9689-B поліція інерц.муз.світ.кор.21,5*10,5*11 /36/";9689-B;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;5.400;USD;66.5;;45.0;35.0;0.1;10.0;36;уп.;d:\foto\50861.jpg;3;"";;1
61122      ;"RUS Автобус PLAY SMART 9690-D ''Маршрут'' інерц.відкр.дв.світ.муз.кор.32,7*10*10 /36/";9690-D;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;5.900;USD;58.5;;34.5;65.5;0.1;14.6;36;уп.;d:\foto\61122.jpg;2;"";;
10832      ;"RUS Автобус військ. PLAY SMART 9098-F інерц.муз.світ.відкр.дв.кор.23*12*11 /24/";9098-F;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;4.950;USD;51.0;;56.0;37.0;0.1;9.0;24;уп.;d:\foto\10832.jpg;2;"";;
07116      ;"RUS Вантажівка PLAY SMART 9077-E ''Грузовой фургон'' інерц.муз.світ.відкр.дв.кор.24*11*14 /24/";9077-E;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;4.450;USD;50.0;;37.0;64.0;0.1;9.2;24;уп.;d:\foto\07116.jpg;2;"";;
07117      ;"RUS Вантажівка PLAY SMART 9077-F ''Магазин игрушек'' інерц.муз.світ.відкр.дв.кор.23,5*11*14 /24/";9077-F;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;4.700;USD;51.0;;37.0;64.0;0.1;9.2;24;уп.;d:\foto\07117.jpg;1;"";;1
21604      ;"RUS Самосвал PLAY SMART 9463A инерц.муз.свет.кор.29*10*13 /24/";9463A;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;5.030;USD;64.5;;57.0;30.5;0.1;10.0;24;уп.;d:\foto\21604.jpg;2;"";;
59033      ;"RUS Танк PLAY SMART 9629D ''Огневая мощь'' інерц.муз.світ.кор.28*12*11,5 /24/";9629D;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;5.500;USD;75.0;;31.0;52.0;0.1;10.0;24;уп.;d:\foto\59033.jpg;1;"";;1
88832      ;"RUS Танк ZYA-A2454 ''Генерал Войнушкин'' інерц.муз.світ.кор.26*12*18 /120/";ZYA-A2454;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;2.480;USD;100.0;;40.0;75.0;0.3;25.3;120;уп.;d:\foto\88832.jpg;1;"";1;1
61120      ;"RUS Тролейбус PLAY SMART 9690-B ''Маршрут'' інерц.відкр.дв.муз.світ.кор.32,7*10*10 /36/";9690-B;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;6.400;USD;58.0;;34.0;65.0;0.1;14.5;36;уп.;d:\foto\61120.jpg;3;"";;1
61119      ;"RUS Троллейбус PLAY SMART 9690-A Автопарк Маршрут инерц.откр.дв.свет.муз.кор.32,7*10*10 /36/";9690-A;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;5.900;USD;58.0;;65.0;34.0;0.1;14.8;36;уп.;d:\foto\61119.jpg;2;"";;
90689      ;"Будтехніка 222-3 4в.8шт.в кор.41*8,5*31 /18/144/";222-3;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.920;USD;86.0;;81.0;34.0;0.2;27.0;144;уп.;d:\foto\90689.jpg;1;"";;1
89704      ;"Будтехніка 666-8 навантажувач інерц.3в.9шт.в кор.38*28,6*30 /36/324/";666-8;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;0.930;USD;87.0;;86.0;46.0;0.3;25.0;324;уп.;d:\foto\89704.jpg;1;"";1;1
89705      ;"Будтехніка 666-9 екскаватор інерц.3в.9шт.в кор.42*6,5*27 /36/324/";666-9;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;0.930;USD;87.0;;86.0;46.0;0.3;25.0;324;уп.;d:\foto\89705.jpg;1;"";1;1
90399      ;"Будтехніка 706-11 інерц.4в.8шт.в кор.38,2*7,9*33,6 /16/128/";706-11;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;2.000;USD;65.0;;35.0;78.0;0.2;22.0;128;уп.;d:\foto\90399.jpg;1;"";;1
90401      ;"Будтехніка 706-15 екскаватор інерц.6шт.в кор.41,8*9,6*31,3 /12/72/";706-15;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;2.730;USD;64.5;;43.0;60.0;0.2;20.5;72;уп.;d:\foto\90401.jpg;1;"";;1
89703      ;"Будтехніка з ковшом 666-7 інерц.3в.9шт.в кор.38*28,6*30 /36/324/";666-7;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;0.900;USD;87.0;;86.0;46.0;0.3;25.0;324;уп.;d:\foto\89703.jpg;1;"";;1
91799      ;"Будтехніка на великих колесах 2018-39 інерц.оберт.на 360гр.2в.8шт.в кор.42*10*28,5 /18/144/";2018-39;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.780;USD;94.0;;90.0;31.0;0.3;22.5;144;уп.;d:\foto\91799.jpg;1;"";1;1
89339      ;"Будтехніка на великих колесах 730 інерц.4в.8шт.в кор.35*10*19 /24/192/";730;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.450;USD;61.0;;90.0;38.0;0.2;23.0;192;уп.;d:\foto\89339.jpg;2;"";;
90691      ;"Вантажівка 222-12 із будтехнікою 6в.кор.39*9*13,3 /48/";222-12;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;6.200;USD;75.0;;85.0;40.5;0.3;25.0;48;уп.;d:\foto\90691.jpg;1;"";;1
90690      ;"Вантажівка 222-8 4в.8шт.в кор.35*6,5*34 /18/144/";222-8;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.820;USD;82.0;;60.0;35.0;0.2;22.0;144;уп.;d:\foto\90690.jpg;1;"";;1
81142      ;"Вертолет WY760B/D/E инерц.муз.свет.3цв.кор.24*10,5*15,5 /48/";WY760B/D/E;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;4.370;USD;72.0;;45.0;65.0;0.2;15.0;48;уп.;d:\foto\81142.jpg;2;"1:20";;
28738      ;"Джип 111-5 инерц.3цв.24шт.в кор.29*23,5*5 /48/1152/";111-5;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;0.170;USD;89.0;;26.0;89.0;0.2;22.0;1152;уп.;d:\foto\28738.jpg;2;"";;
89335      ;"Джип 661-06D/07D/02E спецслужби інерц.муз.світ.відкр.дв.3в.кор.22,5*9,5*14 /96/";661-06D/07D/02E;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;3.550;USD;93.0;;92.0;42.0;0.4;27.0;96;уп.;d:\foto\89335.jpg;1;"";1;1
90816      ;"Джип RS6671E інерц.2в.2кол.6шт.в кор.32,5*11*31 /6/36/";RS6671E;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;2.330;USD;66.0;;33.0;35.0;0.1;7.0;36;уп.;d:\foto\90816.jpg;1;"";;1
86531      ;"Джип WY101A/B пікап інерц.муз.світ.2кол.кор.30,5*13,5*16,5 /24/";WY101A/B;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;9.200;USD;63.0;;42.5;68.0;0.2;14.0;24;уп.;d:\foto\86531.jpg;2;"";;
35114      ;"Джип полиция H110 инерц.6шт в кор.38*26*8 /12/72/";H110;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.200;USD;44.0;;79.0;27.0;0.1;7.1;72;уп.;d:\foto\35114.jpg;2;"";;
90261      ;"Джип-всюдихід A01-11 Thomas інерц.3кол.кор.9,3*9*9,1 /144/";A01-11;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.110;USD;88.0;;40.0;42.0;0.1;17.9;144;уп.;d:\foto\90261.jpg;1;"";1;1
89148      ;"Джип-монстр 1004A динозавр інерц.6шт.в кор.28*11*19,5 /36/216/";1004A;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.580;USD;87.0;;41.0;70.0;0.2;33.0;216;уп.;d:\foto\89148.jpg;1;"";1;1
90037      ;"Джип-монстр 1005A динозавр інерц.6шт.в кор.27,5*6,5*24 /18/108/";1005A;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.460;USD;64.0;;30.0;52.0;0.1;10.0;108;уп.;d:\foto\90037.jpg;1;"";1;1
90235      ;"Джип-позашляховик 689-B112 військ.інерц.2кол.кор.48*28*28,5 /9/";689-B112;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;16.950;USD;87.0;;49.0;88.0;0.4;17.2;9;уп.;d:\foto\90235.jpg;1;"";;1
90236      ;"Джип-позашляховик військ. 689-B111 хамер інерц.2кол.кор.48*28*28,5 /9/";689-B114;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;17.150;USD;87.0;;49.0;88.0;0.4;18.5;9;уп.;d:\foto\90236.jpg;1;"";;1
89097      ;"Джип-тваринки 679-33 інерц.4в.2кол.8шт.в кор.38*10*20 /24/192/";679-33;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.650;USD;77.0;;30.0;83.0;0.2;25.0;192;уп.;d:\foto\89097.jpg;1;"";1;1
88794      ;"Екскаватор WY380A інерц.муз.світ.кор.34*16*21 /18/";WY380A;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;8.650;USD;93.5;;61.0;35.0;0.2;16.0;18;уп.;d:\foto\88794.jpg;2;"";;
88556      ;"Легкова 210 інерц.4кол.12шт.в кор.39,5*5*33 /24/288/";210;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;0.820;USD;81.0;;70.0;35.0;0.2;23.0;288;уп.;d:\foto\88556.jpg;1;"";1;1
86530      ;"Легкова WY100A/B інерц.муз.світ.2кол.кор.30,5*13,5*16,5 /24/";WY100A/B;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;9.200;USD;63.0;;42.5;68.0;0.2;14.0;24;уп.;d:\foto\86530.jpg;2;"";;
90735      ;"Легкова XB8912 Crash (при зіткненні розбивається) супергерої інерц.4цв.кор.17*4*15 /180/";XB8912;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.720;USD;84.0;;78.0;35.0;0.2;15.0;180;уп.;d:\foto\90735.jpg;1;"";;1
28401      ;"Легковая 6689A-1/2 Burst car при столкновении разбивается 5в.кор.24*21*4 /120/";6689A-1/2;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;2.150;USD;79.0;;50.0;45.0;0.2;20.0;120;уп.;d:\foto\28401.jpg;2;"";;
22851      ;"Легковая Тачки 707-7D инерц.12шт.в кор.22*17*7,5 /120/1440/";707-7D;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;0.340;USD;91.0;;82.0;54.0;0.4;50.0;1440;уп.;d:\foto\22851.jpg;2;"";;
86396      ;"Машинка 7703/7704/7705 NERF NITRO з перешкодою FLAMEFURY/SPARKSMASH/BARRELSLAM 3в.кор.17*4*12 /192";7703/7704/7705;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;2.680;USD;74.5;;51.5;52.0;0.2;20.0;192;уп.;d:\foto\86396.jpg;1;"Комплектація: маленькі гоночні машинки з м'якого спіненого матеріалу з пластиковими колесами; перешкода

Для гри необхідний бластер або пусковий пристрій Nerf Nitro (не входить в комплект).";1;1
89717      ;"Міський транспорт J0093 відкр.дв.3в.кор.20,5*5*8,4 /240/";J0093;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;1.150;USD;83.5;;32.0;90.0;0.2;21.0;240;уп.;d:\foto\89717.jpg;2;"";;
92419      ;"Набір м'яких машинок HE0252 6шт.з килимком кор.31,5*8*25,5 /24/";HE0252;0;18792      ;"ТРАНСПОРТ, ТЕХНІКА ІНЕРЦІЯ (в коробці)";17.5;%;8.050;USD;79.0;;67.0;36.0;0.2;9.6;24;уп.;d:\foto\92419.jpg;1;"";;1
